"MenuItemID","Restaurant","Food_Category", Item_Name_2012,"Item_Description_2012","Serving_Size_2012","Serving_Size_text_2012","Serving_Size_Unit_2012","Serving_Size_household_2012","Calories_2012","Total_Fat_2012","Saturated_Fat_2012","Trans_Fat_2012","Cholesterol_2012","Sodium_2012","Potassium_2012","Carbohydrates_2012","Dietary_Fiber_2012","Sugar_2012","Protein_2012","Calories_text_2012","Total_Fat_text_2012","Saturated_Fat_text_2012","Trans_Fat_text_2012","Cholesterol_text_2012","Sodium_text_2012","Potassium_text_2012","Carbohydrates_text_2012","Dietary_Fiber_text_2012","Sugar_text_2012","Protein_text_2012","Kids_Meal_2012","Limited_Time_Offer_2012","Regional_2012","Shareable_2012"
"18271","Jason's Deli","Desserts","Chocolate Caramelt Bar","Chocolate Caramelt Bar","96","","g","","450","20","12","0","45","300","","63","2","36","5","","","","","","","","","","","","0","0","0","0"
"18273","Jason's Deli","Desserts","Chocolate Mousse","Chocolate Mousse, Homemade Recipes, Salad Bar","100","","g","","350","35","18","0","108","87","","15","1","11","1","","","","","","","","","","","","0","0","0","0"
"18274","Jason's Deli","Desserts","Chocolate Mousse Parfait","Chocolate Mousse Parfait, Grab n Go Box Items","214","","g","","800","73","38","0","210","140","","44","4","36","3","","","","","","","","","","","","0","0","0","0"
"18275","Jason's Deli","Desserts","Chocolate Soft Serve","Chocolate Soft Serve","113","","g","","170","5","3","0","11","79","","25","0","24","5","","","","","","","","","","","","0","0","0","0"
"18276","Jason's Deli","Desserts","Chocolaty Kooky Parfait","Chocolaty Kooky Parfait, Grab n Go Box Items","228","","g","","730","46","21","0","140","160","","81","2","67","4","","","","","","","","","","","","0","0","0","0"
"18277","Jason's Deli","Baked Goods","Cinnamon Roll","Cinnamon Roll, Breakfast","128","","g","","310","4","0","0","0","600","","59","2","4","11","","","","","","","","","","","","0","0","0","0"
"18279","Jason's Deli","Desserts","Cream Cheese Pecan Bar","Cream Cheese Pecan Bar","74","","g","","370","23","9","0","60","65","","37","2","21","4","","","","","","","","","","","","0","0","0","0"
"18280","Jason's Deli","Desserts","Fruit Topped Cheese Cake, Strawberry","Fruit Topped Cheese Cake, Strawberry","187","","g","","520","34","20","0","155","410","","49","2","37","8","","","","","","","","","","","","0","0","0","0"
"18283","Jason's Deli","Desserts","16 Mini Cookies","16 Mini Cookies, Grab n Go Box Items","71","","g","4 Cookies","320","16","6","0","40","150","","39","1","25","4","","","","","","","","","","","","0","0","0","0"
"18284","Jason's Deli","Desserts","Organic Kids Sucker, Kids","Organic Kids Sucker, Kids","6","","g","","23","0","0","0","0","0","","6","0","6","0","","","","","","","","","","","","1","0","0","0"
"18288","Jason's Deli","Desserts","Strawberry Shortcake Parfait","Strawberry Shortcake Parfait","218","","g","","450","34","17","0","110","280","","41","1","26","3","","","","","","","","","","","","0","0","0","0"
"18289","Jason's Deli","Desserts","Top Banana Pudding Parfait","Top Banana Pudding Parfait, Grab n Go Box Items","286","","g","","450","24","13","0","75","290","","55","1","39","6","","","","","","","","","","","","0","0","0","0"
"18291","Jason's Deli","Desserts","Vanilla Soft Serve Dessert","Vanilla Soft Serve","113","","g","","159","5","3","0","11","74","","24","0","24","3","","","","","","","","","","","","0","0","0","0"
"18292","Jason's Deli","Desserts","White Chocolate Raspberry Bar","White Chocolate Raspberry Bar","142","","g","","510","19","10","0","45","240","","80","2","59","6","","","","","","","","","","","","0","0","0","0"
"18293","Jason's Deli","Beverages","Fountain Drinks","Fountain Drinks","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18294","Jason's Deli","Beverages","Sweetened Tea","Sweetened Tea","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18295","Jason's Deli","Beverages","Unsweetened Tea","Unsweetened Tea","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18296","Jason's Deli","Beverages","Black Currant Tea","Black Currant Tea","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18297","Jason's Deli","Beverages","Jason's Water","Jason's Water","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18298","Jason's Deli","Beverages","Orange Juice","Orange Juice","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18299","Jason's Deli","Beverages","Apple Juice","Apple Juice","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"183","Sonic","Burgers","Jr Burger","Jr Burger, Kids & Adults Menu","127","","g","","340","17","6","0.5","35","640","","34","1","6","15","","","","","","","","","","","","1","0","0","0"
"18300","Jason's Deli","Beverages","Boylan's Cane Sodas","Boylan's Cane Sodas","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18301","Jason's Deli","Beverages","Organic Bottled Teas","Organic Bottled Teas","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18302","Jason's Deli","Beverages","Organic Milk","Organic Milk","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18303","Jason's Deli","Beverages","Organic Fair Trade Coffee","Organic Fair Trade Coffee","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18304","Jason's Deli","Beverages","Organic Hot Tea","Organic Hot Tea","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18305","Jason's Deli","Beverages","Lemonade","Lemonade","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0"
"18333","Jimmy John's","Appetizers & Sides","BBQ Jimmy Chips","BBQ Jimmy Chips","30","","g","","160","9","2","","0","90","","17","0","","2","","","","","","","","","","","","0","0","0","0"
"18334","Jimmy John's","Appetizers & Sides","Jalapeno Chips","Jalapeno Chips","30","","g","","150","7","1.5","","0","290","","18","0.5","","2","","","","","","","","","","","","0","0","0","0"
"18335","Jimmy John's","Appetizers & Sides","Pickle, Spear","Pickle, Spear","48","","g","","5.5","0","0","","0","579","","1.1","1.1","","0.3","","","","","","","","","","","","0","0","0","0"
"18336","Jimmy John's","Appetizers & Sides","Pickle, Whole","Pickle, Whole","196","","g","","22","0","0","","0","2314","","4.4","4.4","","1.1","","","","","","","","","","","","0","0","0","0"
"18337","Jimmy John's","Appetizers & Sides","Regular Chips","Regular Chips","30","","g","","160","8","2","","0","80","","18","0","","2","","","","","","","","","","","","0","0","0","0"
"18338","Jimmy John's","Appetizers & Sides","Sea Salt & Vinegar Chips","Sea Salt & Vinegar Chips","28","","g","","140","8","1.5","","0","280","","16","0","","2","","","","","","","","","","","","0","0","0","0"
"18339","Jimmy John's","Appetizers & Sides","Thinny Chips","Thinny Chips","28","","g","","130","5","1","","0","105","","19","2","","2","","","","","","","","","","","","0","0","0","0"
"18342","Jimmy John's","Beverages","Coke, Small","Coke, Small, 567 g","19","","fl oz*","","247.5","0","0","","0","15","","67.5","0","","0","","","","","","","","","","","","0","0","0","0"
"18343","Jimmy John's","Beverages","Coke, Large","Coke, Large, 907.2 g","31","","fl oz*","","396","0","0","","0","24","","108","0","","0","","","","","","","","","","","","0","0","0","0"
"18344","Jimmy John's","Beverages","Coke, Can","Coke, Can, 340.2 g","12","","fl oz*","","148.5","0","0","","0","9","","40.5","0","","0","","","","","","","","","","","","0","0","0","0"
"18345","Jimmy John's","Beverages","Diet Coke, Small","Diet Coke, Small, 567 g","19","","fl oz*","","0","0","0","","0","25","","0","0","","0","","","","","","","","","","","","0","0","0","0"
"18346","Jimmy John's","Beverages","Diet Coke, Large","Diet Coke, Large, 907.2 g","31","","fl oz*","","0","0","0","","0","40","","0","0","","0","","","","","","","","","","","","0","0","0","0"
"18347","Jimmy John's","Beverages","Diet Coke, Can","Diet Coke, Can, 340.2 g","12","","fl oz*","","0","0","0","","0","15","","0","0","","0","","","","","","","","","","","","0","0","0","0"
"18348","Jimmy John's","Beverages","Sprite, Small","Sprite, Small, 567 g","19","","fl oz*","","242.5","0","0","","0","55","","65","0","","0","","","","","","","","","","","","0","0","0","0"
"18349","Jimmy John's","Beverages","Sprite, Large","Sprite, Large, 907.2 g","31","","fl oz*","","388","0","0","","0","88","","104","0","","0","","","","","","","","","","","","0","0","0","0"
"18350","Jimmy John's","Beverages","Sprite, Can","Sprite, Can, 340.2 g","12","","fl oz*","","145.5","0","0","","0","33","","39","0","","0","","","","","","","","","","","","0","0","0","0"
"18351","Jimmy John's","Beverages","Lemonade, Small","Lemonade, Small, 567 g","19","","fl oz*","","242.5","0","0","","0","102.5","","65","0","","0","","","","","","","","","","","","0","0","0","0"
"18352","Jimmy John's","Beverages","Lemonade, Large","Lemonade, Large, 907.2 g","31","","fl oz*","","388","0","0","","0","164","","104","0","","0","","","","","","","","","","","","0","0","0","0"
"18353","Jimmy John's","Beverages","Light Lemonade, Small","Light Lemonade, Small, 567 g","19","","fl oz*","","12.5","0","0","","0","12.5","","2.5","0","","0","","","","","","","","","","","","0","0","0","0"
"18354","Jimmy John's","Beverages","Light Lemonade, Large","Light Lemonade, Large, 907.2 g","31","","fl oz*","","20","0","0","","0","20","","4","0","","0","","","","","","","","","","","","0","0","0","0"
"18355","Jimmy John's","Beverages","Iced Tea, Small","Iced Tea, Small, 567 g","19","","fl oz*","","2.5","0","0","","0","35","","0.5","0","","0","","","","","","","","","","","","0","0","0","0"
"18356","Jimmy John's","Beverages","Iced Tea, Large","Iced Tea, Large, 907.2 g","31","","fl oz*","","4","0","0","","0","56","","0.8","0","","0","","","","","","","","","","","","0","0","0","0"
"18357","Jimmy John's","Beverages","Raspberry Iced Tea, Small","Raspberry Iced Tea, Small, 567 g","19","","fl oz*","","195","0","0","","0","22.5","","52.5","0","","0","","","","","","","","","","","","0","0","0","0"
"18358","Jimmy John's","Beverages","Raspberry Iced Tea, Large","Raspberry Iced Tea, Large, 907.2 g","31","","fl oz*","","312","0","0","","0","36","","84","0","","0","","","","","","","","","","","","0","0","0","0"
"18366","KFC","Sandwiches","Crispy Twister","Crispy Twister w/out Sauce","225","","g","","490","20","3.5","0","60","1260","","51","3","3","28","","","","","","","","","","","","0","0","0","0"
"18367","KFC","Sandwiches","Double Down w/ Original Filet","Double Down w/ Original Filet","248","","g","","610","37","11","0.5","150","1880","","18","1","1","52","","","","","","","","","","","","0","0","0","0"
"18368","KFC","Sandwiches","Doubleicious w/ Original Filet","Doubleicious w/ Original Filet","188","","g","","520","25","7","0","85","1180","","40","2","6","32","","","","","","","","","","","","0","0","0","0"
"18369","KFC","Appetizers & Sides","Mashed Potatoes","Mashed Potatoes w/out Gravy, Individual Sides","102","","g","","90","3","0.5","0","0","320","","15","1","0","2","","","","","","","","","","","","0","0","0","0"
"1837","Jack in the Box","Salads","Side Salad","Side Salad","115","","g","","20","0","0","0","0","11","234","4","1","2","1","","","","","","","","","","","","0","0","0","0"
"18370","KFC","Sandwiches","KFC Snacker w/ Crispy Strip","KFC Snacker w/ Crispy Strip w/out Sauce","110","","g","","260","9","1.5","0","30","550","","29","2","4","15","","","","","","","","","","","","0","0","0","0"
"1838","Jason's Deli","Salads","Nutty Mixed Up Salad","Nutty Mixed Up Salad w/out Chicken or Dressing","254","","g","","310","12","6","0","30","380","","47","5","29","9","","","","","","","","","","","","0","0","0","0"
"18384","KFC","Entrees","Extra Crispy Drumstick Value Box","Extra Crispy Drumstick Value Box","166","","g","","440","25","4.5","0","55","1160","","39","2","0","16","","","","","","","","","","","","0","0","0","0"
"18385","KFC","Entrees","Extra Crispy Thigh Value Box","Extra Crispy Thigh Value Box","217","","g","","630","39","8","0","80","1580","","45","2","0","24","","","","","","","","","","","","0","0","0","0"
"18387","KFC","Appetizers & Sides","Fiery Buffalo Hot Wings Value Box","Fiery Buffalo Hot Wings Value Box","194","","g","","510","28","4.5","0","55","1610","","51","4","0","15","","","","","","","","","","","","0","0","0","0"
"18388","KFC","Entrees","Grilled Chicken, Breast","Grilled Chicken, Breast","152","","g","","220","7","2","0","135","730","","0","0","0","40","","","","","","","","","","","","0","0","0","0"
"18389","KFC","Entrees","Grilled Chicken, Drumstick","Grilled Chicken, Drumstick","50","","g","","90","4","1","0","60","290","","0","0","0","13","","","","","","","","","","","","0","0","0","0"
"1839","Jason's Deli","Salads","Caesar Salad","Caesar Salad w/out Chicken or Bread","382","","g","","703","51","20","0","80","1812","","33","4","7","30","","","","","","","","","","","","0","0","0","0"
"18390","KFC","Entrees","Grilled Chicken, Thigh","Grilled Chicken, Thigh","88","","g","","170","10","3","0","90","530","","0","0","0","19","","","","","","","","","","","","0","0","0","0"
"18391","KFC","Appetizers & Sides","Grilled Chicken, Whole Wing","Grilled Chicken, Whole Wing","37","","g","","80","4.5","1.5","0","50","250","","1","0","0","10","","","","","","","","","","","","0","0","0","0"
"18392","KFC","Entrees","Grilled Drumstick Value Box","Grilled Drumstick Value Box","158","","g","","380","19","3.5","0","60","1090","","34","2","0","17","","","","","","","","","","","","0","0","0","0"
"18393","KFC","Entrees","Grilled Thigh Value Box","Grilled Thigh Value Box","196","","g","","460","25","5","0","90","1330","","34","2","0","23","","","","","","","","","","","","0","0","0","0"
"18395","KFC","Appetizers & Sides","HBBQ Hot Wings Value Box","HBBQ Hot Wings Value Box","199","","g","","540","28","4.5","0","55","1530","","51","3","6","15","","","","","","","","","","","","0","0","0","0"
"18397","KFC","Appetizers & Sides","Hot Wings Value Box","Hot Wings Value Box","173","","g","","490","27","4.5","0","55","1220","","45","3","0","15","","","","","","","","","","","","0","0","0","0"
"184","Sonic","Burgers","Jalapeno Burger","Jalapeno Burger","235","","g","","640","37","14","1.5","100","930","","42","2","6","31","","","","","","","","","","","","0","0","1","0"
"1840","Jason's Deli","Salads","Side Caesar Salad","Side Caesar Salad w/out Bread","378","","g","","658","43","9","0","36","1503","","53","6","6","16","","","","","","","","","","","","0","0","1","0"
"18401","KFC","Entrees","KFC Original Filet","KFC Original Filet","100","","g","","200","9","1.5","0","55","670","","8","1","0","22","","","","","","","","","","","","0","0","0","0"
"18407","KFC","Entrees","Original Drumstick Value Box","Original Drumstick Value Box","159","","g","","400","22","4","0","45","1110","","37","2","0","15","","","","","","","","","","","","0","0","0","0"
"18408","KFC","Entrees","Original Thigh Value Box","Original Thigh Value Box","204","","g","","540","32","7","0","80","1540","","42","2","0","20","","","","","","","","","","","","0","0","0","0"
"1841","KFC","Salads","Caesar Side Salad","Caesar Side Salad w/out Dressing or Croutons","91","","g","","40","2","1","0","5","90","","2","1","1","3","","","","","","","","","","","","0","0","0","0"
"18412","KFC","Entrees","Popcorn Chicken Value Box","Popcorn Chicken Value Box","230","","g","","680","41","8","0","45","1850","","53","4","0","26","","","","","","","","","","","","0","0","0","0"
"18413","KFC","Entrees","Snack-Size Bowl","Snack-Size Bowl","183","","g","","260","13","4","0","25","760","","26","1","1","12","","","","","","","","","","","","0","0","0","0"
"18414","KFC","Entrees","Spicy Crispy Chicken, Breast","Spicy Crispy Chicken, Breast","178","","g","","420","25","5","0","110","1250","","12","1","0","38","","","","","","","","","","","","0","0","0","0"
"18415","KFC","Entrees","Spicy Crispy Chicken, Drumstick","Spicy Crispy Chicken, Drumstick","55","","g","","160","10","2","0","50","440","","5","0","0","11","","","","","","","","","","","","0","0","0","0"
"18416","KFC","Entrees","Spicy Crispy Chicken, Thigh","Spicy Crispy Chicken, Thigh","111","","g","","360","27","6","0","85","1010","","13","1","0","17","","","","","","","","","","","","0","0","0","0"
"18417","KFC","Appetizers & Sides","Spicy Crispy Chicken, Whole Wing","Spicy Crispy Chicken, Whole Wing","51","","g","","170","12","2.5","0","45","470","","6","0","0","11","","","","","","","","","","","","0","0","0","0"
"18419","KFC","Appetizers & Sides","BBQ Baked Beans","BBQ Baked Beans, Individual Sides","138","","g","","210","1.5","0","0","0","780","","41","8","18","8","","","","","","","","","","","","0","0","0","0"
"1842","KFC","Salads","House Side Salad","House Side Salad w/out Dressing","105","","g","","15","0","0","0","0","10","","3","1","2","1","","","","","","","","","","","","0","0","0","0"
"18429","KFC","Appetizers & Sides","Sargento Light String Cheese","Sargento Light String Cheese","21","","g","","50","2.5","1.5","0","10","160","","1","0","0","6","","","","","","","","","","","","0","0","0","0"
"1843","McDonald's","Salads","Premium Southwest Salad","Premium Southwest Salad w/out Chicken","231","","g","","140","4.5","2","0","10","150","","20","6","6","6","","","","","","","","","","","","0","0","0","0"
"18431","KFC","Toppings & Ingredients","Colonel's Buttery Spread","Colonel's Buttery Spread","6","","g","","30","3.5","0.5","0","0","30","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18432","KFC","Toppings & Ingredients","Creamy Ranch Dipping Sauce Cup","Creamy Ranch Dipping Sauce Cup","25","","g","","140","15","2.5","0","10","230","","1","0","1","0","","","","","","","","","","","","0","0","0","0"
"18433","KFC","Toppings & Ingredients","HBBQ Dipping Sauce Cup","HBBQ Dipping Sauce Cup","25","","g","","40","0","0","0","0","310","","9","0","8","0","","","","","","","","","","","","0","0","0","0"
"18434","KFC","Toppings & Ingredients","Heinz Buttermilk Ranch Dressing","Heinz Buttermilk Ranch Dressing","28","","g","","160","17","2","0","10","220","","1","0","1","0","","","","","","","","","","","","0","0","0","0"
"18435","KFC","Toppings & Ingredients","Hidden Valley The Original Ranch Fat Free Dressing","Hidden Valley The Original Ranch Fat Free Dressing","43","","g","","35","0","0","0","0","410","","8","0","2","1","","","","","","","","","","","","0","0","0","0"
"18436","KFC","Toppings & Ingredients","Honey Mustard Dipping Sauce Cup","Honey Mustard Dipping Sauce Cup","25","","g","","120","10","1.5","0","5","110","","6","0","5","0","","","","","","","","","","","","0","0","0","0"
"18437","KFC","Toppings & Ingredients","Honey Sauce","Honey Sauce, 1 Packet","9","","g","","30","0","0","0","0","0","","8","0","5","0","","","","","","","","","","","","0","0","0","0"
"18439","KFC","Toppings & Ingredients","KFC Creamy Parmesan Caesar Dressing","KFC Creamy Parmesan Caesar Dressing","57","","g","","260","26","5","0","15","540","","4","0","2","2","","","","","","","","","","","","0","0","0","0"
"18440","KFC","Toppings & Ingredients","KFC Signature Sauce Dipping Cup","KFC Signature Sauce Dipping Cup","25","","g","","70","5","1","0","10","135","","5","0","4","0","","","","","","","","","","","","0","0","0","0"
"18441","KFC","Toppings & Ingredients","Marzetti Light Italian Dressing","Marzetti Light Italian Dressing","28","","g","","15","0.5","0","0","0","510","","2","0","1","0","","","","","","","","","","","","0","0","0","0"
"18443","KFC","Toppings & Ingredients","Spicy Chipotle Dipping Sauce Cup","Spicy Chipotle Dipping Sauce Cup","25","","g","","70","3.5","1","0","10","220","","8","1","3","0","","","","","","","","","","","","0","0","0","0"
"18444","KFC","Toppings & Ingredients","Sweet & Sour Dipping Sauce Cup","Sweet & Sour Dipping Sauce Cup","25","","g","","45","0","0","0","0","95","","12","0","10","0","","","","","","","","","","","","0","0","0","0"
"18447","KFC","Desserts","Lil' Bucket Chocolate Creme Parfait Cup","Lil' Bucket Chocolate Creme Parfait Cup, Desserts","113","","g","","280","13","8","0","0","240","","37","1","23","2","","","","","","","","","","","","0","0","0","0"
"18448","KFC","Desserts","Lil' Bucket Lemon Creme Parfait Cup","Lil' Bucket Lemon Creme Parfait Cup, Desserts","127","","g","","400","13","7","0","5","220","","65","2","50","7","","","","","","","","","","","","0","0","0","0"
"18449","KFC","Desserts","Lil' Bucket Strawberry Shortcake Parfait Cup","Lil' Bucket Strawberry Shortcake Parfait Cup","99","","g","","200","7","3.5","0","20","140","","35","2","23","2","","","","","","","","","","","","0","0","0","0"
"1845","McDonald's","Salads","Premium Caesar Salad","Premium Caesar Salad w/out Chicken","213","","g","","90","4","2.5","0","10","180","","9","3","4","7","","","","","","","","","","","","0","0","0","0"
"18450","KFC","Desserts","Oreo Cookies & Creme Pie Slice","Oreo Cookies & Creme Pie Slice, Desserts","74","","g","","290","16","10","0","5","210","","34","1","23","3","","","","","","","","","","","","0","0","0","0"
"18451","KFC","Desserts","Reese's Peanut Butter Pie Slice","Reese's Peanut Butter Pie Slice, Desserts","71","","g","","310","19","10","0","5","200","","31","1","22","5","","","","","","","","","","","","0","0","0","0"
"18454","KFC","Beverages","Pepsi, 16 fl oz","Pepsi, 16 fl oz","16","","fl oz","","180","0","0","0","0","35","","49","0","49","0","","","","","","","","","","","","0","0","0","0"
"18455","KFC","Beverages","Pepsi, 20 fl oz","Pepsi, 20 fl oz","20","","fl oz","","230","0","0","0","0","45","","63","0","63","0","","","","","","","","","","","","0","0","0","0"
"18456","KFC","Beverages","Pepsi, 30 fl oz","Pepsi, 30 fl oz","30","","fl oz","","350","0","0","0","0","70","","98","0","98","0","","","","","","","","","","","","0","0","0","0"
"18457","KFC","Beverages","Pepsi, 64 fl oz","Pepsi, 64 fl oz","64","","fl oz","","780","0","0","0","0","155","","217","0","217","0","","","","","","","","","","","","0","0","0","0"
"18458","KFC","Beverages","Diet Pepsi, 16 fl oz","Diet Pepsi, 16 fl oz","16","","fl oz","","0","0","0","0","0","45","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18459","KFC","Beverages","Diet Pepsi, 20 fl oz","Diet Pepsi, 20 fl oz","20","","fl oz","","0","0","0","0","0","55","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"1846","Panera Bread","Salads","Caesar Salad w/ Dressing, Full","Caesar Salad w/ Caesar Dressing, Asiago Parmesan Blend, Chopped Romaine Lettuce & Asiago Croutons, Full","275","","g","","390","27","8","0.5","50","610","","25","3","2","12","","","","","","","","","","","","0","0","0","0"
"18460","KFC","Beverages","Diet Pepsi, 30 fl oz","Diet Pepsi, 30 fl oz","30","","fl oz","","0","0","0","0","0","90","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18461","KFC","Beverages","Diet Pepsi, 64 fl oz","Diet Pepsi, 64 fl oz","64","","fl oz","","0","0","0","0","0","195","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18462","KFC","Beverages","Pepsi Max, 16 fl oz","Pepsi Max, 16 fl oz","16","","fl oz","","0","0","0","0","0","45","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18463","KFC","Beverages","Pepsi Max, 20 fl oz","Pepsi Max, 20 fl oz","20","","fl oz","","0","0","0","0","0","55","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18464","KFC","Beverages","Pepsi Max, 30 fl oz","Pepsi Max, 30 fl oz","30","","fl oz","","0","0","0","0","0","90","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18465","KFC","Beverages","Pepsi Max, 64 fl oz","Pepsi Max, 64 fl oz","64","","fl oz","","0","0","0","0","0","195","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18466","KFC","Beverages","Wild Cherry Pepsi, 16 fl oz","Wild Cherry Pepsi, 16 fl oz","16","","fl oz","","180","0","0","0","0","35","","49","0","49","0","","","","","","","","","","","","0","0","0","0"
"18467","KFC","Beverages","Wild Cherry Pepsi, 20 fl oz","Wild Cherry Pepsi, 20 fl oz","20","","fl oz","","230","0","0","0","0","45","","63","0","63","0","","","","","","","","","","","","0","0","0","0"
"18468","KFC","Beverages","Wild Cherry Pepsi, 30 fl oz","Wild Cherry Pepsi, 30 fl oz","30","","fl oz","","350","0","0","0","0","70","","98","0","98","0","","","","","","","","","","","","0","0","0","0"
"18469","KFC","Beverages","Wild Cherry Pepsi, 64 fl oz","Wild Cherry Pepsi, 64 fl oz","64","","fl oz","","780","0","0","0","0","155","","217","0","217","0","","","","","","","","","","","","0","0","0","0"
"1847","Panera Bread","Salads","Classic Salad w/ Dressing, Full","Classic Salad w/ Reduced Fat Balsamic Vinaigrette, Fresh Cucumber, Red Onions, Chopped Romaine Lettuce, Fresh Tomatoes & Spring Mix w/ Baby Spinach, Full","279","","g","","170","11","1.5","0","0","280","","18","4","12","2","","","","","","","","","","","","0","0","0","0"
"18470","KFC","Beverages","Sierra Mist, 16 fl oz","Sierra Mist, 16 fl oz","16","","fl oz","","180","0","0","0","0","35","","47","0","47","0","","","","","","","","","","","","0","0","0","0"
"18471","KFC","Beverages","Sierra Mist, 20 fl oz","Sierra Mist, 20 fl oz","20","","fl oz","","230","0","0","0","0","45","","61","0","61","0","","","","","","","","","","","","0","0","0","0"
"18472","KFC","Beverages","Sierra Mist, 30 fl oz","Sierra Mist, 30 fl oz","30","","fl oz","","350","0","0","0","0","70","","95","0","95","0","","","","","","","","","","","","0","0","0","0"
"18473","KFC","Beverages","Sierra Mist, 64 fl oz","Sierra Mist, 64 fl oz","64","","fl oz","","780","0","0","0","0","155","","209","0","209","0","","","","","","","","","","","","0","0","0","0"
"18474","KFC","Beverages","Diet Sierra Mist, 16 fl oz","Diet Sierra Mist, 16 fl oz","16","","fl oz","","0","0","0","0","0","45","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18475","KFC","Beverages","Diet Sierra Mist, 20 fl oz","Diet Sierra Mist, 20 fl oz","20","","fl oz","","0","0","0","0","0","55","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18476","KFC","Beverages","Diet Sierra Mist, 30 fl oz","Diet Sierra Mist, 30 fl oz","30","","fl oz","","0","0","0","0","0","90","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18477","KFC","Beverages","Diet Sierra Mist, 64 fl oz","Diet Sierra Mist, 64 fl oz","64","","fl oz","","0","0","0","0","0","195","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18478","KFC","Beverages","Miranda Strawberry, 16 fl oz","Miranda Strawberry, 16 fl oz","16","","fl oz","","190","0","0","0","0","90","","51","0","51","0","","","","","","","","","","","","0","0","0","0"
"18479","KFC","Beverages","Miranda Strawberry, 20 fl oz","Miranda Strawberry, 20 fl oz","20","","fl oz","","250","0","0","0","0","115","","65","0","65","0","","","","","","","","","","","","0","0","0","0"
"18480","KFC","Beverages","Miranda Strawberry, 30 fl oz","Miranda Strawberry, 30 fl oz","30","","fl oz","","390","0","0","0","0","175","","102","0","102","0","","","","","","","","","","","","0","0","0","0"
"18481","KFC","Beverages","Miranda Strawberry, 64 fl oz","Miranda Strawberry, 64 fl oz","64","","fl oz","","850","0","0","0","0","390","","225","0","225","0","","","","","","","","","","","","0","0","0","0"
"18482","KFC","Beverages","Manzanita Sol, 16 fl oz","Manzanita Sol, 16 fl oz","16","","fl oz","","190","0","0","0","0","45","","51","0","49","0","","","","","","","","","","","","0","0","0","0"
"18483","KFC","Beverages","Manzanita Sol, 20 fl oz","Manzanita Sol, 20 fl oz","20","","fl oz","","250","0","0","0","0","55","","65","0","63","0","","","","","","","","","","","","0","0","0","0"
"18484","KFC","Beverages","Manzanita Sol, 30 fl oz","Manzanita Sol, 30 fl oz","30","","fl oz","","390","0","0","0","0","90","","102","0","98","0","","","","","","","","","","","","0","0","0","0"
"18485","KFC","Beverages","Manzanita Sol, 64 fl oz","Manzanita Sol, 64 fl oz","64","","fl oz","","850","0","0","0","0","195","","225","0","217","0","","","","","","","","","","","","0","0","0","0"
"18486","KFC","Beverages","Lipton Brisk Tea, 16 fl oz","Lipton Brisk Tea, 16 fl oz","16","","fl oz","","0","0","0","0","0","55","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18487","KFC","Beverages","Lipton Brisk Tea, 20 fl oz","Lipton Brisk Tea, 20 fl oz","20","","fl oz","","0","0","0","0","0","70","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18488","KFC","Beverages","Lipton Brisk Tea, 30 fl oz","Lipton Brisk Tea, 30 fl oz","30","","fl oz","","0","0","0","0","0","105","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
"18489","KFC","Beverages","Lipton Brisk Tea, 64 fl oz","Lipton Brisk Tea, 64 fl oz","64","","fl oz","","0","0","0","0","0","235","","0","0","0","0","","","","","","","","","","","","0","0","0","0"
